holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,is_weekday,week_of_year,time,weather__Clear,weather__Clouds,weather__Drizzle,weather__Fog,weather__Haze,weather__Mist,weather__Rain,weather__Smoke,weather__Snow,weather__Squall,weather__Thunderstorm
0,283.58,0.0,0.0,93,2439,0,41,21,0,0,0,0,0,1,0,0,0,0,0
0,283.04,0.0,0.0,93,1819,0,41,22,0,0,0,0,0,1,0,0,0,0,0
0,281.95,0.0,0.0,93,1002,0,41,23,0,0,0,0,0,1,0,0,0,0,0
0,281.95,0.0,0.0,93,1002,0,41,23,0,0,0,1,0,0,0,0,0,0,0
0,281.61,0.0,0.0,93,542,1,42,0,0,0,0,0,0,1,0,0,0,0,0
0,281.61,0.0,0.0,93,542,1,42,0,0,0,0,1,0,0,0,0,0,0,0
0,281.57,0.0,0.0,85,303,1,42,1,0,0,0,1,0,0,0,0,0,0,0
0,281.42,0.0,0.0,85,239,1,42,2,0,0,0,1,0,0,0,0,0,0,0
0,281.29,0.0,0.0,85,335,1,42,3,0,0,0,0,0,1,0,0,0,0,0
0,281.29,0.0,0.0,85,335,1,42,3,0,0,0,1,0,0,0,0,0,0,0
0,281.02,0.0,0.0,85,810,1,42,4,0,0,0,0,0,1,0,0,0,0,0
0,281.02,0.0,0.0,85,810,1,42,4,0,0,0,1,0,0,0,0,0,0,0
0,280.82,0.0,0.0,85,2606,1,42,5,0,0,0,0,0,1,0,0,0,0,0
0,280.82,0.0,0.0,85,2606,1,42,5,0,0,0,1,0,0,0,0,0,0,0
0,280.39,0.0,0.0,85,5714,1,42,6,0,0,0,0,0,1,0,0,0,0,0
0,280.19,0.0,0.0,100,6798,1,42,7,0,0,0,0,0,1,0,0,0,0,0
0,279.82,0.0,0.0,100,6114,1,42,8,0,0,0,0,0,1,0,0,0,0,0
0,279.75,0.0,0.0,100,5094,1,42,9,0,0,0,0,0,1,0,0,0,0,0
0,280.07,0.0,0.0,100,4473,1,42,10,0,0,0,0,0,1,0,0,0,0,0
0,280.32,0.0,0.0,90,4529,1,42,11,0,1,0,0,0,0,0,0,0,0,0
0,281.72,0.0,0.0,100,4823,1,42,12,1,0,0,0,0,0,0,0,0,0,0
0,284.01,0.0,0.0,40,4872,1,42,13,0,1,0,0,0,0,0,0,0,0,0
0,285.88,0.0,0.0,1,5238,1,42,14,1,0,0,0,0,0,0,0,0,0,0
0,286.87,0.0,0.0,1,5584,1,42,15,1,0,0,0,0,0,0,0,0,0,0
0,287.6,0.0,0.0,20,6246,1,42,16,0,1,0,0,0,0,0,0,0,0,0
0,287.27,0.0,0.0,20,5957,1,42,17,0,1,0,0,0,0,0,0,0,0,0
0,286.18,0.0,0.0,20,4535,1,42,18,0,1,0,0,0,0,0,0,0,0,0
0,285.2,0.0,0.0,75,3234,1,42,19,0,1,0,0,0,0,0,0,0,0,0
0,284.68,0.0,0.0,75,2677,1,42,20,0,1,0,0,0,0,0,0,0,0,0
0,284.49,0.0,0.0,90,2077,1,42,21,0,1,0,0,0,0,0,0,0,0,0
0,283.54,0.0,0.0,20,1380,1,42,22,0,1,0,0,0,0,0,0,0,0,0
0,282.33,0.0,0.0,75,927,1,42,23,0,1,0,0,0,0,0,0,0,0,0
0,281.21,0.0,0.0,20,500,1,42,0,0,1,0,0,0,0,0,0,0,0,0
0,279.87,0.0,0.0,1,324,1,42,1,1,0,0,0,0,0,0,0,0,0,0
0,278.93,0.0,0.0,1,257,1,42,2,1,0,0,0,0,0,0,0,0,0,0
0,277.91,0.0,0.0,1,354,1,42,3,1,0,0,0,0,0,0,0,0,0,0
0,277.21,0.0,0.0,1,769,1,42,4,1,0,0,0,0,0,0,0,0,0,0
0,276.61,0.0,0.0,1,2769,1,42,5,1,0,0,0,0,0,0,0,0,0,0
0,276.11,0.0,0.0,1,5789,1,42,6,1,0,0,0,0,0,0,0,0,0,0
0,274.81,0.0,0.0,20,7055,1,42,7,0,1,0,0,0,0,0,0,0,0,0
0,274.99,0.0,0.0,20,6408,1,42,8,0,1,0,0,0,0,0,0,0,0,0
0,277.91,0.0,0.0,20,5254,1,42,9,0,1,0,0,0,0,0,0,0,0,0
0,280.71,0.0,0.0,20,4547,1,42,10,0,1,0,0,0,0,0,0,0,0,0
0,283.85,0.0,0.0,20,4784,1,42,11,0,1,0,0,0,0,0,0,0,0,0
0,286.01,0.0,0.0,40,5015,1,42,12,0,1,0,0,0,0,0,0,0,0,0
0,286.31,0.0,0.0,1,5057,1,42,13,1,0,0,0,0,0,0,0,0,0,0
0,288.15,0.0,0.0,75,5430,1,42,14,0,1,0,0,0,0,0,0,0,0,0
0,289.15,0.0,0.0,75,5813,1,42,15,0,1,0,0,0,0,0,0,0,0,0
0,288.99,0.0,0.0,75,6496,1,42,16,0,1,0,0,0,0,0,0,0,0,0
0,288.86,0.0,0.0,75,6429,1,42,17,0,1,0,0,0,0,0,0,0,0,0
0,288.16,0.0,0.0,90,5142,1,42,18,0,1,0,0,0,0,0,0,0,0,0
0,287.28,0.0,0.0,68,3311,1,42,19,0,0,0,0,0,0,1,0,0,0,0
0,287.04,0.0,0.0,90,2777,1,42,20,0,1,0,0,0,0,0,0,0,0,0
0,286.9,0.0,0.0,90,2331,1,42,21,0,1,0,0,0,0,0,0,0,0,0
0,287.09,0.0,0.0,90,1767,1,42,22,0,1,0,0,0,0,0,0,0,0,0
0,287.09,0.0,0.0,90,1093,1,42,23,0,1,0,0,0,0,0,0,0,0,0
0,286.89,0.0,0.0,75,554,1,42,0,0,1,0,0,0,0,0,0,0,0,0
0,286.93,0.0,0.0,75,333,1,42,1,0,1,0,0,0,0,0,0,0,0,0
0,286.93,0.0,0.0,90,267,1,42,2,0,1,0,0,0,0,0,0,0,0,0
0,287.07,0.0,0.0,90,358,1,42,3,0,1,0,0,0,0,0,0,0,0,0
0,286.56,0.0,0.0,75,777,1,42,4,0,1,0,0,0,0,0,0,0,0,0
0,285.91,0.0,0.0,90,2732,1,42,5,0,1,0,0,0,0,0,0,0,0,0
0,285.29,0.0,0.0,90,5637,1,42,6,0,1,0,0,0,0,0,0,0,0,0
0,284.92,0.0,0.0,75,5564,1,42,7,0,1,0,0,0,0,0,0,0,0,0
0,285.35,0.0,0.0,75,6274,1,42,8,0,1,0,0,0,0,0,0,0,0,0
0,285.72,0.0,0.0,100,5403,1,42,9,0,0,0,0,0,0,1,0,0,0,0
0,285.72,0.0,0.0,100,5403,1,42,9,0,0,0,0,0,0,1,0,0,0,0
0,287.09,0.0,0.0,75,4680,1,42,10,0,1,0,0,0,0,0,0,0,0,0
0,288.31,0.0,0.0,75,4642,1,42,11,0,1,0,0,0,0,0,0,0,0,0
0,288.61,0.0,0.0,1,4979,1,42,12,1,0,0,0,0,0,0,0,0,0,0
0,290.32,0.0,0.0,1,4851,1,42,13,1,0,0,0,0,0,0,0,0,0,0
0,291.36,0.0,0.0,1,4291,1,42,14,1,0,0,0,0,0,0,0,0,0,0
0,292.01,0.0,0.0,1,4714,1,42,15,1,0,0,0,0,0,0,0,0,0,0
0,292.61,0.0,0.0,1,6723,1,42,16,1,0,0,0,0,0,0,0,0,0,0
0,292.65,0.0,0.0,1,6180,1,42,17,1,0,0,0,0,0,0,0,0,0,0
0,290.52,0.0,0.0,40,4843,1,42,18,0,1,0,0,0,0,0,0,0,0,0
0,288.35,0.0,0.0,40,3435,1,42,19,0,1,0,0,0,0,0,0,0,0,0
0,286.72,0.0,0.0,40,2921,1,42,20,0,1,0,0,0,0,0,0,0,0,0
0,285.49,0.0,0.0,40,2763,1,42,21,0,1,0,0,0,0,0,0,0,0,0
0,284.22,0.0,0.0,20,1930,1,42,22,0,1,0,0,0,0,0,0,0,0,0
0,283.8,0.0,0.0,20,1160,1,42,23,0,1,0,0,0,0,0,0,0,0,0
0,283.72,0.0,0.0,20,654,1,42,0,0,1,0,0,0,0,0,0,0,0,0
0,282.8,0.0,0.0,40,374,1,42,1,0,1,0,0,0,0,0,0,0,0,0
0,282.32,0.0,0.0,99,301,1,42,2,0,0,0,0,0,1,0,0,0,0,0
0,282.38,0.0,0.0,99,397,1,42,3,0,0,0,0,0,1,0,0,0,0,0
0,282.76,0.0,0.0,90,794,1,42,4,0,1,0,0,0,0,0,0,0,0,0
0,282.88,0.0,0.0,99,2564,1,42,5,0,0,0,0,0,1,0,0,0,0,0
0,284.18,0.0,0.0,75,5358,1,42,6,0,1,0,0,0,0,0,0,0,0,0
0,284.69,0.0,0.0,90,6441,1,42,7,0,1,0,0,0,0,0,0,0,0,0
0,285.0,0.0,0.0,90,5536,1,42,8,0,1,0,0,0,0,0,0,0,0,0
0,286.9,0.0,0.0,99,5256,1,42,9,0,0,0,0,0,0,1,0,0,0,0
0,288.35,0.0,0.0,90,4619,1,42,10,0,1,0,0,0,0,0,0,0,0,0
0,289.59,0.0,0.0,90,5107,1,42,11,0,1,0,0,0,0,0,0,0,0,0
0,288.27,0.0,0.0,99,5147,1,42,12,0,0,0,0,0,0,1,0,0,0,0
0,286.41,0.0,0.0,90,5283,1,42,13,0,1,0,0,0,0,0,0,0,0,0
0,285.96,0.0,0.0,90,5704,1,42,14,0,1,0,0,0,0,0,0,0,0,0
0,287.04,0.0,0.0,90,5887,1,42,15,0,1,0,0,0,0,0,0,0,0,0
0,287.18,0.0,0.0,90,6307,1,42,16,0,1,0,0,0,0,0,0,0,0,0
0,286.94,0.0,0.0,90,5953,1,42,17,0,1,0,0,0,0,0,0,0,0,0
0,286.01,0.0,0.0,90,4519,1,42,18,0,1,0,0,0,0,0,0,0,0,0
0,284.67,0.0,0.0,100,3427,1,42,19,0,0,1,0,0,0,0,0,0,0,0
0,283.44,0.0,0.0,100,2921,1,42,20,0,0,0,0,0,0,1,0,0,0,0
0,282.51,0.0,0.0,100,2649,1,42,21,0,0,1,0,0,0,0,0,0,0,0
0,281.9,0.0,0.0,90,2005,1,42,22,0,1,0,0,0,0,0,0,0,0,0
0,281.85,0.0,0.0,90,1177,1,42,23,0,1,0,0,0,0,0,0,0,0,0
0,281.28,0.0,0.0,90,699,1,42,0,0,1,0,0,0,0,0,0,0,0,0
0,280.97,0.0,0.0,87,436,1,42,1,0,0,0,0,0,1,0,0,0,0,0
0,280.44,0.0,0.0,87,353,1,42,2,0,0,1,0,0,0,0,0,0,0,0
0,280.44,0.0,0.0,87,353,1,42,2,0,0,0,0,0,1,0,0,0,0,0
0,280.02,0.0,0.0,87,399,1,42,3,0,0,0,0,0,1,0,0,0,0,0
0,279.79,0.0,0.0,87,720,1,42,4,0,0,1,0,0,0,0,0,0,0,0
0,279.79,0.0,0.0,87,720,1,42,4,0,0,0,0,0,1,0,0,0,0,0
0,279.79,0.0,0.0,87,720,1,42,4,0,0,0,0,0,0,1,0,0,0,0
0,279.79,0.0,0.0,87,720,1,42,4,0,0,1,0,0,0,0,0,0,0,0
0,279.74,0.0,0.0,87,2370,1,42,5,0,0,0,0,0,1,0,0,0,0,0
0,279.74,0.0,0.0,87,2370,1,42,5,0,0,0,0,0,0,1,0,0,0,0
0,279.65,0.0,0.0,87,5162,1,42,6,0,0,1,0,0,0,0,0,0,0,0
0,279.65,0.0,0.0,87,5162,1,42,6,0,0,0,0,0,1,0,0,0,0,0
0,279.65,0.0,0.0,87,5162,1,42,6,0,0,0,0,0,0,1,0,0,0,0
0,279.45,0.0,0.0,91,5777,1,42,7,0,0,0,0,0,1,0,0,0,0,0
0,279.45,0.0,0.0,91,5777,1,42,7,0,0,0,0,0,0,1,0,0,0,0
0,279.22,0.0,0.0,91,5235,1,42,8,0,0,1,0,0,0,0,0,0,0,0
0,279.22,0.0,0.0,91,5235,1,42,8,0,0,0,0,0,1,0,0,0,0,0
0,279.22,0.0,0.0,91,5235,1,42,8,0,0,0,0,0,0,1,0,0,0,0
0,279.35,0.0,0.0,91,4606,1,42,9,0,0,0,0,0,0,1,0,0,0,0
0,279.35,0.0,0.0,91,4606,1,42,9,0,0,0,0,0,1,0,0,0,0,0
0,279.92,0.0,0.0,91,4328,1,42,10,0,0,0,0,0,1,0,0,0,0,0
0,280.44,0.0,0.0,90,4282,1,42,11,0,1,0,0,0,0,0,0,0,0,0
0,281.0,0.0,0.0,90,4489,1,42,12,0,1,0,0,0,0,0,0,0,0,0
0,281.51,0.0,0.0,90,4908,1,42,13,0,1,0,0,0,0,0,0,0,0,0
0,281.93,0.0,0.0,92,5620,1,42,14,0,0,0,0,0,1,0,0,0,0,0
0,281.94,0.0,0.0,92,5849,1,42,15,0,0,0,0,0,1,0,0,0,0,0
0,281.94,0.0,0.0,92,5849,1,42,15,0,0,1,0,0,0,0,0,0,0,0
0,282.27,0.0,0.0,92,4945,1,42,16,0,0,0,0,0,0,1,0,0,0,0
0,282.41,0.0,0.0,92,4619,1,42,17,0,0,0,0,0,0,1,0,0,0,0
0,282.21,0.0,0.0,90,4479,1,42,18,0,1,0,0,0,0,0,0,0,0,0
0,281.69,0.0,0.0,75,3804,1,42,19,0,1,0,0,0,0,0,0,0,0,0
0,281.26,0.0,0.0,90,2908,1,42,20,0,1,0,0,0,0,0,0,0,0,0
0,280.66,0.0,0.0,92,2942,1,42,21,0,0,0,0,0,1,0,0,0,0,0
0,280.43,0.0,0.0,92,3077,1,42,22,0,0,1,0,0,0,0,0,0,0,0
0,280.43,0.0,0.0,92,3077,1,42,22,0,0,1,0,0,0,0,0,0,0,0
0,280.1,0.0,0.0,92,2051,1,42,23,0,0,0,0,0,1,0,0,0,0,0
0,280.1,0.0,0.0,92,2051,1,42,23,0,0,0,0,0,0,1,0,0,0,0
0,280.1,0.0,0.0,92,2051,1,42,23,0,0,1,0,0,0,0,0,0,0,0
0,280.06,0.0,0.0,92,1270,0,42,0,0,0,0,0,0,0,1,0,0,0,0
0,280.06,0.0,0.0,92,1270,0,42,0,0,0,0,0,0,0,1,0,0,0,0
0,280.28,0.0,0.0,96,773,0,42,1,0,0,1,0,0,0,0,0,0,0,0
0,280.28,0.0,0.0,96,773,0,42,1,0,0,0,0,0,0,1,0,0,0,0
0,280.38,0.0,0.0,96,589,0,42,2,0,0,1,0,0,0,0,0,0,0,0
0,280.62,0.0,0.0,96,432,0,42,3,0,0,1,0,0,0,0,0,0,0,0
0,280.62,0.0,0.0,96,432,0,42,3,0,0,0,0,0,1,0,0,0,0,0
0,280.91,0.0,0.0,96,401,0,42,4,0,0,0,0,0,1,0,0,0,0,0
0,280.91,0.0,0.0,96,401,0,42,4,0,0,1,0,0,0,0,0,0,0,0
0,280.91,0.0,0.0,96,401,0,42,4,0,0,0,0,0,0,1,0,0,0,0
0,280.96,0.0,0.0,96,759,0,42,5,0,0,0,0,0,0,1,0,0,0,0
0,280.96,0.0,0.0,96,759,0,42,5,0,0,0,0,0,1,0,0,0,0,0
0,280.96,0.0,0.0,96,759,0,42,5,0,0,1,0,0,0,0,0,0,0,0
0,281.13,0.0,0.0,96,1313,0,42,6,0,0,0,0,0,0,1,0,0,0,0
0,281.13,0.0,0.0,96,1313,0,42,6,0,0,0,0,0,1,0,0,0,0,0
0,281.13,0.0,0.0,96,1313,0,42,6,0,0,1,0,0,0,0,0,0,0,0
0,281.28,0.0,0.0,100,1824,0,42,7,0,0,0,0,0,0,1,0,0,0,0
0,281.28,0.0,0.0,100,1824,0,42,7,0,0,0,0,0,1,0,0,0,0,0
0,281.28,0.0,0.0,100,1824,0,42,7,0,0,1,0,0,0,0,0,0,0,0
0,281.19,0.0,0.0,100,2787,0,42,8,0,0,0,0,0,0,1,0,0,0,0
0,281.19,0.0,0.0,100,2787,0,42,8,0,0,0,0,0,1,0,0,0,0,0
0,281.19,0.0,0.0,100,2787,0,42,8,0,0,1,0,0,0,0,0,0,0,0
0,281.7,0.0,0.0,100,3713,0,42,9,0,0,0,0,0,0,1,0,0,0,0
0,281.7,0.0,0.0,100,3713,0,42,9,0,0,1,0,0,0,0,0,0,0,0
0,281.7,0.0,0.0,100,3713,0,42,9,0,0,0,0,0,1,0,0,0,0,0
0,281.7,0.0,0.0,100,3713,0,42,9,0,0,1,0,0,0,0,0,0,0,0
0,282.02,0.0,0.0,100,3815,0,42,10,0,0,0,0,0,0,1,0,0,0,0
0,282.02,0.0,0.0,100,3815,0,42,10,0,0,1,0,0,0,0,0,0,0,0
0,282.02,0.0,0.0,100,3815,0,42,10,0,0,0,0,0,1,0,0,0,0,0
0,282.02,0.0,0.0,100,3815,0,42,10,0,0,0,0,0,0,1,0,0,0,0
0,282.35,0.0,0.0,100,4339,0,42,11,0,0,0,0,0,0,1,0,0,0,0
0,282.35,0.0,0.0,100,4339,0,42,11,0,0,0,0,0,1,0,0,0,0,0
0,282.35,0.0,0.0,100,4339,0,42,11,0,0,1,0,0,0,0,0,0,0,0
0,282.71,0.0,0.0,100,4613,0,42,12,0,0,0,0,0,0,1,0,0,0,0
0,282.71,0.0,0.0,100,4613,0,42,12,0,0,0,0,0,1,0,0,0,0,0
0,282.71,0.0,0.0,100,4613,0,42,12,0,0,0,0,0,0,1,0,0,0,0
0,282.71,0.0,0.0,100,4613,0,42,12,0,0,0,0,0,0,1,0,0,0,0
0,283.31,0.0,0.0,48,4507,0,42,13,0,0,0,0,0,0,1,0,0,0,0
0,283.79,0.0,0.0,90,4452,0,42,14,0,1,0,0,0,0,0,0,0,0,0
0,284.2,0.0,0.0,75,4636,0,42,15,0,1,0,0,0,0,0,0,0,0,0
0,284.32,0.0,0.0,90,4810,0,42,16,0,1,0,0,0,0,0,0,0,0,0
0,284.13,0.0,0.0,75,5125,0,42,17,0,1,0,0,0,0,0,0,0,0,0
0,283.14,0.0,0.0,40,4337,0,42,18,0,1,0,0,0,0,0,0,0,0,0
0,281.4,0.0,0.0,40,3644,0,42,19,0,1,0,0,0,0,0,0,0,0,0
0,280.47,0.0,0.0,20,3107,0,42,20,0,1,0,0,0,0,0,0,0,0,0
0,279.52,0.0,0.0,20,2929,0,42,21,0,1,0,0,0,0,0,0,0,0,0
0,278.85,0.0,0.0,48,2865,0,42,22,0,0,0,0,0,1,0,0,0,0,0
0,278.12,0.0,0.0,48,2340,0,42,23,0,0,0,1,0,0,0,0,0,0,0
0,277.94,0.0,0.0,48,1372,0,42,0,0,0,0,0,0,1,0,0,0,0,0
0,275.93,0.0,0.0,60,1928,0,42,8,0,0,0,1,0,0,0,0,0,0,0
0,275.93,0.0,0.0,60,1928,0,42,8,0,0,0,0,0,1,0,0,0,0,0
0,284.09,0.0,0.0,75,4695,0,42,17,0,1,0,0,0,0,0,0,0,0,0
0,282.6,0.0,0.0,75,4335,0,42,18,0,1,0,0,0,0,0,0,0,0,0
0,281.72,0.0,0.0,90,1583,0,42,22,0,1,0,0,0,0,0,0,0,0,0
0,281.26,0.0,0.0,90,959,0,42,23,0,1,0,0,0,0,0,0,0,0,0
0,281.29,0.0,0.0,75,498,1,43,0,0,1,0,0,0,0,0,0,0,0,0
0,281.01,0.0,0.0,75,306,1,43,1,0,1,0,0,0,0,0,0,0,0,0
0,280.57,0.0,0.0,40,259,1,43,2,0,1,0,0,0,0,0,0,0,0,0
0,280.54,0.0,0.0,75,324,1,43,3,0,1,0,0,0,0,0,0,0,0,0
0,279.37,0.0,0.0,8,806,1,43,4,0,0,0,0,0,1,0,0,0,0,0
0,279.18,0.0,0.0,8,2622,1,43,5,0,0,0,0,0,1,0,0,0,0,0
0,279.05,0.0,0.0,8,5456,1,43,6,0,0,0,0,0,1,0,0,0,0,0
0,282.7,0.0,0.0,38,4324,1,43,10,1,0,0,0,0,0,0,0,0,0,0
0,286.17,0.0,0.0,40,4378,1,43,11,0,1,0,0,0,0,0,0,0,0,0
0,288.61,0.0,0.0,75,4639,1,43,12,0,1,0,0,0,0,0,0,0,0,0
0,290.59,0.0,0.0,20,4546,1,43,13,0,1,0,0,0,0,0,0,0,0,0
0,292.21,0.0,0.0,75,5006,1,43,14,0,1,0,0,0,0,0,0,0,0,0
0,293.56,0.0,0.0,75,5361,1,43,15,0,1,0,0,0,0,0,0,0,0,0
0,293.43,0.0,0.0,40,6101,1,43,16,0,1,0,0,0,0,0,0,0,0,0
0,293.4,0.0,0.0,40,5781,1,43,17,0,1,0,0,0,0,0,0,0,0,0
0,291.47,0.0,0.0,20,4272,1,43,18,0,1,0,0,0,0,0,0,0,0,0
0,289.17,0.0,0.0,20,3091,1,43,19,0,1,0,0,0,0,0,0,0,0,0
0,287.28,0.0,0.0,1,2434,1,43,20,1,0,0,0,0,0,0,0,0,0,0
0,286.1,0.0,0.0,1,1984,1,43,21,1,0,0,0,0,0,0,0,0,0,0
0,285.45,0.0,0.0,75,1383,1,43,22,0,1,0,0,0,0,0,0,0,0,0
0,285.33,0.0,0.0,90,959,1,43,23,0,1,0,0,0,0,0,0,0,0,0
0,285.07,0.0,0.0,90,511,1,43,0,0,1,0,0,0,0,0,0,0,0,0
0,284.58,0.0,0.0,90,346,1,43,1,0,1,0,0,0,0,0,0,0,0,0
0,283.88,0.0,0.0,75,253,1,43,2,0,1,0,0,0,0,0,0,0,0,0
0,283.55,0.0,0.0,75,349,1,43,3,0,1,0,0,0,0,0,0,0,0,0
0,282.85,0.0,0.0,20,807,1,43,4,0,1,0,0,0,0,0,0,0,0,0
0,282.42,0.0,0.0,20,2669,1,43,5,0,1,0,0,0,0,0,0,0,0,0
0,282.13,0.0,0.0,75,5210,1,43,6,0,1,0,0,0,0,0,0,0,0,0
0,281.85,0.0,0.0,40,6083,1,43,7,0,1,0,0,0,0,0,0,0,0,0
0,281.85,0.0,0.0,20,5790,1,43,8,0,1,0,0,0,0,0,0,0,0,0
0,283.07,0.0,0.0,75,5484,1,43,9,0,1,0,0,0,0,0,0,0,0,0
0,284.53,0.0,0.0,90,4407,1,43,10,0,1,0,0,0,0,0,0,0,0,0
0,285.6,0.0,0.0,75,4725,1,43,11,0,1,0,0,0,0,0,0,0,0,0
0,286.63,0.0,0.0,90,4826,1,43,12,0,1,0,0,0,0,0,0,0,0,0
0,286.75,0.0,0.0,99,4945,1,43,13,0,0,0,0,0,0,1,0,0,0,0
0,287.97,0.0,0.0,90,5065,1,43,14,0,1,0,0,0,0,0,0,0,0,0
0,288.54,0.0,0.0,99,5618,1,43,15,0,0,0,0,0,0,0,0,0,0,1
0,288.72,0.0,0.0,90,6094,1,43,16,0,1,0,0,0,0,0,0,0,0,0
0,288.53,0.0,0.0,90,5844,1,43,17,0,1,0,0,0,0,0,0,0,0,0
0,288.16,0.0,0.0,90,4649,1,43,18,0,1,0,0,0,0,0,0,0,0,0
0,287.59,0.0,0.0,90,3180,1,43,19,0,1,0,0,0,0,0,0,0,0,0
0,287.21,0.0,0.0,90,2963,1,43,20,0,1,0,0,0,0,0,0,0,0,0
0,286.29,0.0,0.0,90,2450,1,43,21,0,1,0,0,0,0,0,0,0,0,0
0,285.7,0.0,0.0,90,1613,1,43,22,0,1,0,0,0,0,0,0,0,0,0
0,285.61,0.0,0.0,90,1021,1,43,23,0,1,0,0,0,0,0,0,0,0,0
0,285.37,0.0,0.0,99,580,1,43,0,0,0,1,0,0,0,0,0,0,0,0
0,285.37,0.0,0.0,99,580,1,43,0,0,0,0,0,0,1,0,0,0,0,0
0,285.51,0.0,0.0,90,298,1,43,1,0,1,0,0,0,0,0,0,0,0,0
0,285.6,0.0,0.0,100,261,1,43,2,0,0,0,0,1,0,0,0,0,0,0
0,285.99,0.0,0.0,100,408,1,43,3,0,0,0,0,0,1,0,0,0,0,0
0,285.99,0.0,0.0,100,408,1,43,3,0,0,0,0,1,0,0,0,0,0,0
0,285.94,0.0,0.0,100,793,1,43,4,0,0,0,0,0,1,0,0,0,0,0
0,285.94,0.0,0.0,100,793,1,43,4,0,0,0,0,0,0,0,0,0,0,1
0,285.97,0.0,0.0,90,2643,1,43,5,0,0,0,0,0,1,0,0,0,0,0
0,285.97,0.0,0.0,90,2643,1,43,5,0,0,0,0,0,0,1,0,0,0,0
0,285.97,0.0,0.0,90,2643,1,43,5,0,0,0,0,0,0,0,0,0,0,1
0,285.73,0.0,0.0,90,5593,1,43,6,0,0,0,0,0,1,0,0,0,0,0
0,285.73,0.0,0.0,90,5593,1,43,6,0,0,0,0,0,0,0,0,0,0,1
0,285.73,0.0,0.0,90,5593,1,43,6,0,0,0,0,0,0,1,0,0,0,0
0,285.73,0.0,0.0,90,5593,1,43,6,0,0,0,0,0,0,0,0,0,0,1
0,285.5,0.0,0.0,90,5722,1,43,7,0,0,0,0,0,0,1,0,0,0,0
0,285.5,0.0,0.0,90,5722,1,43,7,0,0,0,0,0,1,0,0,0,0,0
0,285.55,0.0,0.0,90,5607,1,43,8,0,0,1,0,0,0,0,0,0,0,0
0,285.55,0.0,0.0,90,5607,1,43,8,0,0,0,0,0,1,0,0,0,0,0
0,285.55,0.0,0.0,90,5607,1,43,8,0,0,0,0,0,0,1,0,0,0,0
0,285.55,0.0,0.0,90,5607,1,43,8,0,0,0,0,0,0,0,0,0,0,1
0,285.93,0.0,0.0,90,5492,1,43,9,0,0,1,0,0,0,0,0,0,0,0
0,285.93,0.0,0.0,90,5492,1,43,9,0,0,0,0,0,1,0,0,0,0,0
0,285.93,0.0,0.0,90,5492,1,43,9,0,0,0,0,0,0,1,0,0,0,0
0,286.34,0.0,0.0,90,4542,1,43,10,0,0,0,0,0,1,0,0,0,0,0
0,286.82,0.0,0.0,90,4720,1,43,11,0,0,0,0,0,1,0,0,0,0,0
0,286.82,0.0,0.0,90,4720,1,43,11,0,0,0,1,0,0,0,0,0,0,0
0,288.36,0.0,0.0,90,4982,1,43,12,0,0,0,0,0,1,0,0,0,0,0
0,288.36,0.0,0.0,90,4982,1,43,12,0,0,0,0,1,0,0,0,0,0,0
0,288.36,0.0,0.0,90,4982,1,43,12,0,0,0,1,0,0,0,0,0,0,0
0,289.08,0.0,0.0,90,5032,1,43,13,0,0,0,0,1,0,0,0,0,0,0
0,289.08,0.0,0.0,90,5032,1,43,13,0,0,0,0,0,1,0,0,0,0,0
0,289.08,0.0,0.0,90,5032,1,43,13,0,0,0,1,0,0,0,0,0,0,0
0,289.88,0.0,0.0,90,5212,1,43,14,0,0,0,0,0,1,0,0,0,0,0
0,289.88,0.0,0.0,90,5212,1,43,14,0,0,0,0,1,0,0,0,0,0,0
0,290.24,0.0,0.0,90,5661,1,43,15,0,0,0,0,0,1,0,0,0,0,0
0,290.24,0.0,0.0,90,5661,1,43,15,0,0,0,0,1,0,0,0,0,0,0
0,290.24,0.0,0.0,90,5661,1,43,15,0,0,0,0,0,0,1,0,0,0,0
0,290.01,0.0,0.0,90,5812,1,43,16,0,0,0,0,0,1,0,0,0,0,0
0,289.62,0.0,0.0,90,5855,1,43,17,0,0,0,0,1,0,0,0,0,0,0
0,289.62,0.0,0.0,90,5855,1,43,17,0,0,0,0,0,1,0,0,0,0,0
0,289.61,0.0,0.0,90,4416,1,43,18,0,0,0,0,1,0,0,0,0,0,0
0,289.61,0.0,0.0,90,4416,1,43,18,0,0,0,0,0,1,0,0,0,0,0
0,289.06,0.0,0.0,90,3118,1,43,19,0,0,0,0,0,1,0,0,0,0,0
0,288.34,0.0,0.0,75,2877,1,43,20,0,0,0,0,1,0,0,0,0,0,0
0,288.34,0.0,0.0,75,2877,1,43,20,0,0,0,0,0,1,0,0,0,0,0
0,287.06,0.0,0.0,20,2498,1,43,21,0,0,0,0,0,1,0,0,0,0,0
0,287.41,0.0,0.0,75,1701,1,43,22,0,0,0,0,0,1,0,0,0,0,0
0,287.52,0.0,0.0,90,1028,1,43,23,0,0,0,0,0,1,0,0,0,0,0
0,287.81,0.0,0.0,90,578,1,43,0,0,0,0,0,0,1,0,0,0,0,0
0,287.29,0.0,0.0,75,354,1,43,1,0,0,0,0,0,1,0,0,0,0,0
0,287.23,0.0,0.0,90,272,1,43,2,0,0,0,0,0,1,0,0,0,0,0
